28
18.855231000, 36.665285000
0.514020000, 65.250652000
0.138286000, 3857.497323000
0.009530000, 6456.163926000
1.418575000, 9833.961360000
7.048036000, 9976.494245000
300.851875000, 9999.288876000
559.319895000, 9999.638977000
2933.536046000, 9999.990963000
7991.245193000, 9999.999100000
9632.301328000, 9999.582956000
9932.884142000, 9993.165822000
9971.818072000, 9962.008701000
9995.657757000, 9909.369259000
9997.573895000, 9835.524742000
9999.000607000, 9745.886343000
9999.558626000, 9693.210454000
9999.298285000, 3809.117850000
9999.084406000, 753.287140000
9999.037262000, 297.317654000
9993.863823000, 97.668366000
9989.870316000, 55.756906000
9984.012186000, 16.071604000
9980.637633000, 1.533311000
9842.312362000, 0.666672000
9592.412612000, 0.015614000
8044.951356000, 0.031842000
65.776741000, 0.341110000
0.066433293
