19
6.114429000, 8848.804691000
9997.754009000, 4485.028530000
205.204874000, 22.879015000
15.195373000, 429.700200000
9654.464074000, 140.930675000
8929.449840000, 39.332047000
7840.899474000, 30.595684000
9953.750020000, 762.157610000
9854.148647000, 260.941107000
9915.238835000, 438.487816000
9973.049884000, 1760.474565000
9916.211428000, 9742.993703000
9981.956663000, 8708.389162000
9994.597008000, 6784.638281000
640.331773000, 9975.621704000
8670.374480000, 9993.495982000
5824.713644000, 9992.278155000
89.408298000, 9866.243228000
416.386242000, 9944.197174000
0.000324120
