44
64.862391000, 3.670188000
44.116315000, 4.703022000
24.459711000, 6.068140000
19.241798000, 9.824295000
10.027119000, 21.180165000
3.816714000, 29.217668000
1.088432000, 51.675635000
1.004129000, 68.368161000
0.471771000, 194.577472000
0.079678000, 337.152802000
0.002336000, 8896.622391000
0.046381000, 9766.910170000
0.761891000, 9923.068704000
1.081646000, 9960.273119000
2.370354000, 9982.274150000
6.807592000, 9998.574692000
178.639965000, 9999.498894000
533.719854000, 9999.776796000
1221.278328000, 9999.977590000
2030.737068000, 9999.997269000
9499.174545000, 9999.948894000
9664.279550000, 9999.913361000
9944.658219000, 9999.186859000
9994.997278000, 9998.415241000
9997.860901000, 9987.230852000
9999.948738000, 9923.825307000
9999.982864000, 4749.836806000
9999.992929000, 1077.502070000
9999.969160000, 224.245085000
9998.334911000, 93.747530000
9996.068451000, 49.844653000
9994.007778000, 17.394026000
9984.948806000, 6.370130000
9978.828211000, 1.028663000
9958.453610000, 0.330204000
9663.679278000, 0.009229000
4305.361094000, 0.037767000
2553.952381000, 0.065799000
1977.399696000, 0.102853000
1554.955514000, 0.153978000
652.634607000, 0.268174000
512.504580000, 0.298796000
165.405372000, 0.485744000
130.096335000, 0.642855000
0.783511779
