28
901.452451000, 9998.972977000
82.696019000, 9997.762380000
33.129545000, 9972.371318000
6.646786000, 9548.106358000
2.294882000, 5810.889722000
2.579318000, 4950.651532000
3.409636000, 4225.367702000
13.899488000, 513.579242000
35.930024000, 368.797389000
83.018088000, 189.687012000
101.985283000, 121.383040000
139.573016000, 22.424820000
574.319661000, 10.625664000
1314.598273000, 1.382844000
3997.487298000, 0.862932000
6792.825063000, 1.280569000
9183.118603000, 3.062156000
9741.695105000, 5.621753000
9976.914080000, 12.751373000
9986.418756000, 332.677293000
9998.779669000, 2707.458169000
9999.264787000, 9534.471561000
9986.102358000, 9846.536290000
9983.296625000, 9881.685005000
9937.725391000, 9962.718519000
9756.059656000, 9988.770860000
8321.674559000, 9995.308492000
6394.711475000, 9998.685702000
0.018913358
