23
0.378862000, 3897.207688000
9998.923365000, 1107.566633000
11.736645000, 17.404272000
3.422467000, 803.892173000
6.495093000, 30.014724000
9909.216747000, 21.266652000
7165.085202000, 0.507754000
1211.995546000, 2.734272000
1124.793575000, 3.467710000
9617.967450000, 3.345695000
8654.831350000, 1.174656000
9667.312316000, 4.430661000
9965.831655000, 213.246739000
9986.357339000, 511.463531000
9994.153655000, 9998.167774000
9998.257185000, 6704.757475000
9998.728991000, 3608.455211000
16.889912000, 9994.930186000
2557.362544000, 9999.821906000
9130.412732000, 9998.937681000
482.396700000, 9997.820408000
2.437102000, 9606.453589000
1.344089000, 7011.140573000
0.002839065
