32
290.948792000, 999.985433000
97.187217000, 999.924553000
52.299347000, 999.782157000
3.650949000, 999.560063000
2.500134000, 996.900667000
0.389347000, 984.461297000
0.331104000, 964.119571000
0.034189000, 855.629034000
0.001157000, 810.451441000
0.001133000, 114.229323000
0.079551000, 17.261243000
0.142813000, 12.689021000
2.410037000, 2.200978000
8.006183000, 0.136907000
122.056295000, 0.045615000
628.818515000, 0.017220000
926.326986000, 0.016154000
944.299619000, 0.019764000
996.103790000, 0.475559000
998.378477000, 12.646389000
999.619158000, 23.423675000
999.865527000, 56.426008000
999.992368000, 440.853511000
999.992788000, 448.989234000
999.937084000, 775.998986000
999.881109000, 980.685882000
999.445361000, 990.300914000
996.361173000, 998.911105000
987.626665000, 999.345494000
941.334687000, 999.929879000
840.212304000, 999.982028000
605.968039000, 999.983659000
0.182485923
