40
0.001192000, 99.620975000
0.014301000, 10.996523000
0.180500000, 3.585342000
0.207494000, 3.266964000
0.877976000, 0.521311000
1.193321000, 0.400796000
25.095150000, 0.012951000
82.211039000, 0.001301000
869.569497000, 0.000586000
911.715017000, 0.008078000
940.450022000, 0.017653000
981.248074000, 0.077860000
993.179513000, 0.157491000
996.173843000, 0.343579000
999.558533000, 0.837594000
999.972928000, 6.046929000
999.988155000, 6.925346000
999.999968000, 76.399502000
999.999797000, 666.517206000
999.997927000, 942.064816000
999.942519000, 957.830202000
999.852313000, 982.554800000
999.847789000, 983.764958000
999.815960000, 988.963213000
999.556037000, 993.560535000
999.063346000, 999.960125000
978.302893000, 999.983636000
873.470850000, 999.995075000
655.353110000, 999.996336000
262.601371000, 999.997124000
98.794583000, 999.997414000
8.107155000, 999.991640000
7.054260000, 999.959328000
3.235559000, 999.419971000
0.491316000, 997.311593000
0.362100000, 996.977699000
0.019608000, 995.271621000
0.016245000, 987.666512000
0.003790000, 744.529857000
0.001393000, 410.620497000
0.489330601
