32
0.006544000, 324.018820000
999.992698000, 801.397968000
996.958957000, 0.774082000
3.585485000, 1.606406000
0.399716000, 20.944833000
0.222153000, 56.016145000
0.030896000, 283.642304000
0.966953000, 6.168483000
2.407840000, 3.446643000
10.916397000, 0.124011000
929.356331000, 0.045445000
173.052310000, 0.021942000
111.149417000, 0.040103000
856.170530000, 0.003674000
286.444726000, 0.014501000
968.670912000, 0.129630000
999.914643000, 28.300804000
999.711046000, 4.087907000
997.134916000, 0.914019000
999.937444000, 107.782828000
2.723103000, 999.484573000
998.092066000, 999.869766000
999.980301000, 986.198749000
999.991580000, 961.021966000
999.395109000, 993.834331000
7.945297000, 999.985535000
954.525475000, 999.964433000
660.394709000, 999.985750000
0.107027000, 968.476761000
0.899044000, 996.905163000
0.302376000, 978.117080000
0.011296000, 468.373413000
0.027255071
