21
0.047555000, 2.747533000
17.085916000, 2.400762000
177.087990000, 1.353155000
415.902425000, 0.696783000
827.485546000, 2.426366000
978.948899000, 3.194419000
995.131646000, 32.337381000
999.581526000, 142.763862000
999.926681000, 514.182087000
999.861092000, 702.934507000
999.122956000, 871.779267000
997.635184000, 958.986452000
987.645942000, 987.687106000
958.868420000, 992.537807000
894.121485000, 998.056906000
832.263924000, 998.786602000
545.974964000, 999.423693000
84.127584000, 999.663113000
19.613500000, 996.784058000
2.685249000, 975.435769000
0.242375000, 439.204931000
0.001288312
