21
412.197260000, 999.986838000
178.991480000, 999.918797000
44.550588000, 999.388869000
42.514537000, 999.165188000
6.872404000, 994.208844000
0.094642000, 985.284738000
0.023853000, 498.430425000
0.211504000, 268.575223000
0.412403000, 136.654667000
0.585832000, 60.120663000
0.790790000, 0.073831000
912.888075000, 0.084190000
978.990481000, 1.564634000
996.478952000, 3.869207000
999.903136000, 25.108187000
999.969092000, 877.423436000
999.947316000, 968.328797000
996.833498000, 981.934054000
985.388527000, 997.045374000
977.125181000, 998.158279000
916.522025000, 999.997032000
0.029401994
