33
0.000011000, 98.066689000
99.999428000, 28.968007000
0.045253000, 0.004443000
0.000297000, 0.897350000
99.903540000, 0.075667000
96.692923000, 0.000778000
48.422918000, 0.000835000
10.757841000, 0.003549000
46.830801000, 0.000929000
98.814045000, 0.004906000
99.976558000, 0.241028000
99.998806000, 14.161738000
99.991368000, 6.027246000
99.999380000, 24.134877000
99.999406000, 25.922229000
99.843533000, 99.880392000
99.999072000, 99.247267000
99.999339000, 85.745957000
99.948660000, 99.655874000
0.706827000, 99.984671000
97.565372000, 99.998264000
99.361717000, 99.982491000
99.495400000, 99.963500000
98.991119000, 99.987657000
22.391734000, 99.999072000
87.398317000, 99.999935000
97.105139000, 99.998450000
51.795544000, 99.999903000
7.545789000, 99.996322000
4.465578000, 99.993730000
0.102955000, 99.699452000
0.591509000, 99.977884000
0.028106000, 99.078231000
0.070081082
