26
0.012790000, 5.748666000
0.011271000, 11.368046000
0.006879000, 30.173591000
0.000374000, 83.982784000
0.077958000, 92.019235000
0.328273000, 98.113798000
0.649177000, 99.025549000
1.637163000, 99.381987000
7.725675000, 99.879183000
14.891428000, 99.942316000
23.151065000, 99.995095000
50.788108000, 99.995542000
96.591054000, 99.960510000
99.375321000, 99.933717000
99.895151000, 98.702078000
99.937051000, 94.378976000
99.985266000, 88.657479000
99.998953000, 28.967274000
99.955897000, 2.663137000
99.851672000, 1.425636000
99.501034000, 0.033241000
12.790157000, 0.009945000
4.769735000, 0.015870000
1.850892000, 0.060944000
0.591030000, 0.328869000
0.112249000, 0.803221000
0.012686213
