34
0.000002000, 14.133938000
0.000404000, 7.636470000
0.001737000, 2.444089000
0.031095000, 0.466144000
0.046031000, 0.136131000
0.063074000, 0.021905000
1.499208000, 0.000720000
6.796365000, 0.000113000
54.951513000, 0.000017000
99.928898000, 0.000378000
99.987098000, 0.353945000
99.998820000, 1.111196000
99.999768000, 12.650035000
99.999704000, 32.782726000
99.999542000, 54.119861000
99.999037000, 99.064607000
99.981455000, 99.791783000
99.957140000, 99.959874000
99.517390000, 99.976111000
98.919068000, 99.994053000
98.352312000, 99.997949000
90.106914000, 99.999262000
87.552156000, 99.999412000
49.507527000, 99.999871000
25.135161000, 99.999969000
3.816051000, 99.998101000
1.958188000, 99.996225000
0.327766000, 99.979036000
0.071737000, 99.948166000
0.024849000, 99.831256000
0.004897000, 98.735363000
0.000377000, 98.334923000
0.000277000, 97.455083000
0.000109000, 87.622371000
0.420935176
